fid,district_name,origin_id,structure_no,latitude,longitude,pue
7668380,zombo,101502,2,2.62380144,30.85070573,
7668407,zombo,98624,2,2.62028184,30.85214861,
7668411,zombo,51446,3,2.62014164,30.85229607,
7668427,zombo,18757,1,2.62098989,30.852095,
7668439,zombo,68327,1,2.6207289,30.85204198,
7668499,zombo,139789,3,2.62481938,30.85756673,
7668514,zombo,117780,3,2.62490379,30.85190162,
7668625,zombo,66682,3,2.6215352,30.85243032,
7668633,zombo,141956,3,2.619582,30.85178629,
7668649,zombo,40963,3,2.62494038,30.85145946,
7668720,zombo,64212,2,2.62467062,30.85736552,
7668752,zombo,33626,3,2.62125601,30.85233111,
7668833,zombo,145380,2,2.62293283,30.85169253,
7668857,zombo,89850,1,2.61998827,30.85170265,
7668868,zombo,80488,1,2.6212418,30.8521322,
7668872,zombo,12174,2,2.62254522,30.8517737,
7669024,zombo,97318,2,2.62201308,30.85171121,
7669030,zombo,72184,2,2.62133557,30.85190966,
7669063,zombo,108004,1,2.62138599,30.85253229,
7669247,zombo,138294,2,2.6224636,30.85084042,
7669249,zombo,168331,1,2.62010632,30.85210281,
7668450,zombo,34049,4,2.61116279,30.85239516,
7668296,zombo,4237,4,2.611097,30.8529658,
7668116,zombo,8054,2,2.61133605,30.85090395,
7667726,zombo,150818,7,2.61142501,30.85121751,
7667669,zombo,27248,8,2.6103062,30.86430393,
7667482,zombo,158935,1,2.61210999,30.85117247,
7667397,zombo,124050,1,2.60997956,30.86172891,
7667083,zombo,130388,1,2.60910309,30.8624716,
7667046,zombo,75647,1,2.60870779,30.86315948,
7667038,zombo,59418,1,2.60765667,30.86649824,
7666933,zombo,100640,1,2.60760228,30.86716147,
7666844,zombo,21419,1,2.60819166,30.8612124,
7666840,zombo,21753,2,2.60817356,30.86656779,
7666723,zombo,99464,2,2.60859195,30.86066326,
7666619,zombo,13481,2,2.60780391,30.86150538,
7666569,zombo,77263,3,2.60832461,30.86039122,
7665367,zombo,87109,1,2.60941999,30.86246415,
7665860,zombo,168439,5,2.60938826,30.86297414,
7666253,zombo,8407,3,2.60904519,30.86369003,
7666507,zombo,124070,2,2.60890286,30.86332907,
7666497,zombo,140517,3,2.60889212,30.86099971,
7666193,zombo,20797,1,2.60888583,30.86166742,
7666051,zombo,47969,4,2.60868658,30.86188764,
7665645,zombo,139976,8,2.60855714,30.86283843,
7666009,zombo,173949,4,2.60840548,30.86631042,
7665961,zombo,114878,4,2.60802476,30.8660193,
7665859,zombo,16324,5,2.60779924,30.86106798,
7666178,zombo,85360,4,2.6077384,30.86613462,
7668330,zombo,80461,4,2.61135765,30.85272046,
7667940,zombo,107448,4,2.61148023,30.85103975,
7667798,zombo,176706,5,2.61030174,30.86449945,
7667751,zombo,85578,4,2.61013412,30.86416782,
7667427,zombo,135911,1,2.60951473,30.86277866,
7667247,zombo,59874,1,2.61006835,30.86257419,
7667208,zombo,46560,1,2.6113756,30.85166753,
7666209,zombo,38572,3,2.60823341,30.86604885,
7666273,zombo,138574,3,2.60816504,30.86102652,
7666240,zombo,54615,3,2.60798792,30.86689574,
7666252,zombo,83220,2,2.60794874,30.86630017,
7665642,zombo,90374,9,2.60770078,30.86670856,
7668656,zombo,119459,1,2.61006035,30.86449658,
7668861,zombo,81364,2,2.61142258,30.85310262,
7668863,zombo,12246,1,2.61136501,30.85247079,
7668925,zombo,97258,2,2.61192131,30.85133915,
7668943,zombo,119721,2,2.61198927,30.85197736,
7669137,zombo,52758,2,2.6115899,30.85155719,
7669218,zombo,81049,2,2.60969826,30.86376781,
7667300,zombo,84636,1,2.61625709,30.85099188,
7668265,zombo,62834,2,2.61700579,30.8510095,
7668417,zombo,12946,4,2.61750443,30.85101639,
7668458,zombo,11316,4,2.61239118,30.8512247,
7668144,zombo,115454,5,2.61697145,30.85124117,
7667258,zombo,63651,1,2.61766704,30.8512462,
7668629,zombo,137197,1,2.61690623,30.8514525,
7667102,zombo,5063,1,2.61264896,30.85145732,
7667462,zombo,152967,1,2.61425991,30.85145646,
7667280,zombo,75665,1,2.61358052,30.85147109,
7668623,zombo,92122,3,2.6140056,30.8515813,
7667352,zombo,103084,1,2.61317857,30.85158792,
7668552,zombo,62364,3,2.6169035,30.85169393,
7668624,zombo,126801,3,2.61736445,30.85169333,
7667206,zombo,45950,1,2.61323933,30.85182765,
7667187,zombo,37756,1,2.61456767,30.85183441,
7667996,zombo,107436,4,2.61352574,30.85184558,
7667675,zombo,79628,8,2.61371937,30.85201969,
7667790,zombo,23293,7,2.61442237,30.85210542,
7668183,zombo,154535,4,2.61759977,30.85214608,
7668351,zombo,43489,1,2.61466387,30.85216688,
7667443,zombo,142773,1,2.61335813,30.85216993,
7667526,zombo,177429,1,2.61414347,30.85228866,
7668118,zombo,103186,5,2.61392016,30.8524399,
7668829,zombo,79877,2,2.61777196,30.85255052,
7668870,zombo,106064,2,2.61667517,30.8509106,
7668924,zombo,104724,2,2.61734266,30.85231602,
7668949,zombo,23951,2,2.61731398,30.85194818,
7668983,zombo,154649,2,2.61300559,30.85152471,
7669135,zombo,48454,1,2.61229695,30.85141983,
7669243,zombo,56749,1,2.61743931,30.85124136,
7666249,zombo,41504,1,2.59147566,30.85554964,
7665467,zombo,124323,1,2.59148983,30.85611325,
7666005,zombo,41348,4,2.59158087,30.85571018,
7667088,zombo,164768,1,2.59168799,30.85593628,
7666979,zombo,12540,1,2.5917241,30.8545305,
7666107,zombo,123287,4,2.5918122,30.85423963,
7666538,zombo,11785,1,2.59189594,30.85598845,
7665921,zombo,142553,4,2.59193837,30.85547314,
7665675,zombo,123432,7,2.59196358,30.85515763,
7666595,zombo,140586,2,2.59196909,30.85409892,
7665728,zombo,109126,6,2.59197621,30.85579893,
7666779,zombo,136301,2,2.59198041,30.85460795,
7666798,zombo,83520,1,2.59210114,30.85383176,
7665750,zombo,48004,4,2.59212351,30.85496005,
7666935,zombo,96802,2,2.59218872,30.85410594,
7666068,zombo,69377,4,2.59227586,30.85378046,
7666934,zombo,3807,2,2.59236042,30.85481366,
7666176,zombo,153862,4,2.59245448,30.85409122,
7666872,zombo,127472,2,2.59271224,30.85376964,
7665975,zombo,129885,2,2.59297625,30.85324876,
7666946,zombo,17823,2,2.59299539,30.85374979,
7666471,zombo,174977,1,2.59301318,30.85350801,
7665804,zombo,109342,6,2.59318198,30.85320899,
7666839,zombo,21947,2,2.59320909,30.85392465,
7665670,zombo,153737,8,2.59328541,30.85343837,
7666713,zombo,151229,2,2.59352056,30.85363512,
7668232,zombo,139133,1,2.61657824,30.85375862,
7668586,zombo,75201,3,2.61629476,30.85390469,
7667639,zombo,55855,9,2.61672834,30.85390587,
7667724,zombo,131745,7,2.61359809,30.85394382,
7668694,zombo,52432,3,2.61516054,30.85402855,
7667651,zombo,92736,8,2.61363827,30.85430555,
7668204,zombo,139448,1,2.61386718,30.85437473,
7668526,zombo,96048,1,2.61538215,30.85438614,
7667696,zombo,113002,8,2.61517794,30.85439025,
7667863,zombo,167065,4,2.61351038,30.85447406,
7667498,zombo,164806,1,2.61447752,30.85449943,
7667987,zombo,76078,4,2.61433737,30.85488863,
7668639,zombo,151102,1,2.61394202,30.85494003,
7667870,zombo,124905,4,2.61414294,30.855017,
7667687,zombo,144364,8,2.61675992,30.85503445,
7667483,zombo,158991,1,2.61763624,30.85516711,
7667710,zombo,79702,8,2.61426235,30.85518761,
7668049,zombo,167074,5,2.61738381,30.85538372,
7668181,zombo,36582,1,2.61417933,30.85539678,
7668359,zombo,108612,4,2.6178207,30.85549486,
7668437,zombo,89317,4,2.61754376,30.8557662,
7668645,zombo,150708,3,2.61561122,30.85581725,
7668071,zombo,55479,5,2.61780601,30.8561056,
7667426,zombo,135091,1,2.61739654,30.85623212,
7668541,zombo,78223,3,2.61679869,30.85640053,
7667146,zombo,22140,1,2.61724758,30.8564446,
7667232,zombo,56337,1,2.61689024,30.85701686,
7668542,zombo,76842,3,2.61798585,30.85744761,
7668706,zombo,103110,3,2.61733768,30.8569141,
7668767,zombo,139145,1,2.61761142,30.85597761,
7668853,zombo,166073,1,2.61400591,30.8552352,
7668899,zombo,19719,2,2.61645041,30.85647087,
7668938,zombo,72631,2,2.61335798,30.85384037,
7669016,zombo,125393,2,2.61425853,30.85402741,
7669027,zombo,38885,2,2.61681664,30.85658771,
7669081,zombo,7709,2,2.61825242,30.85562783,
7669129,zombo,45445,2,2.61706309,30.85518989,
7669151,zombo,41978,1,2.61447683,30.85476413,
7669211,zombo,69478,2,2.61445652,30.85384381,
7669227,zombo,21681,2,2.61469929,30.85408144,
7669239,zombo,122730,1,2.6165423,30.85511401,
7665315,zombo,67002,1,2.59535125,30.86067312,
7665542,zombo,155603,1,2.59626727,30.8615995,
7665132,zombo,4525,1,2.59638348,30.85908521,
7666059,zombo,163224,4,2.59642804,30.86185772,
7665447,zombo,115480,1,2.5964926,30.85672845,
7665646,zombo,26736,8,2.59664895,30.86153177,
7666043,zombo,149831,3,2.59687027,30.86141494,
7665602,zombo,170882,1,2.59719176,30.85684641,
7665271,zombo,53598,1,2.59729045,30.85756519,
7665473,zombo,126524,1,2.59729517,30.86031387,
7665287,zombo,59235,1,2.59733741,30.86051517,
7665890,zombo,145214,5,2.59736148,30.85988765,
7665847,zombo,177791,5,2.59779339,30.85875888,
7665643,zombo,46096,8,2.59784643,30.85926622,
7665743,zombo,37798,6,2.59809742,30.86008043,
7665669,zombo,148229,8,2.59817689,30.85897791,
7665764,zombo,45163,6,2.59827664,30.85941237,
7665760,zombo,49271,5,2.59832108,30.86035065,
7665486,zombo,129540,1,2.59878846,30.86125065,
7666036,zombo,71703,4,2.59887331,30.86066207,
7665549,zombo,157291,1,2.59894257,30.86106707,
7666162,zombo,138474,4,2.59501572,30.86072463,
7666167,zombo,105339,4,2.59709032,30.8571156,
7666181,zombo,105326,1,2.59828744,30.86017129,
7666200,zombo,96860,3,2.59811261,30.85983465,
7666210,zombo,4548,4,2.59520738,30.86093528,
7666228,zombo,141864,3,2.59763641,30.85631931,
7666275,zombo,123431,3,2.59754842,30.85787965,
7666298,zombo,64633,3,2.59738877,30.86088376,
7666342,zombo,55697,2,2.59617874,30.86186397,
7666354,zombo,78049,2,2.59792654,30.85861806,
7666405,zombo,119086,1,2.59832829,30.85965662,
7666439,zombo,26338,1,2.59805304,30.85928772,
7666442,zombo,97610,3,2.59520548,30.86036866,
7666472,zombo,28493,3,2.59854678,30.86008319,
7666511,zombo,34832,2,2.59784524,30.85981401,
7666617,zombo,114178,3,2.59677284,30.86107055,
7666758,zombo,151227,1,2.59759691,30.8593353,
7666801,zombo,23877,2,2.59782614,30.86022746,
7666892,zombo,28971,2,2.59723641,30.85900629,
7666905,zombo,36820,2,2.59775118,30.85603617,
7666911,zombo,115921,2,2.5976593,30.85754759,
7666913,zombo,97281,1,2.59742139,30.8563158,
7666945,zombo,52736,2,2.59700894,30.85666897,
7667006,zombo,47844,2,2.59666841,30.85990071,
7666502,zombo,23671,3,2.58977007,30.85967916,
7666030,zombo,154227,4,2.58983805,30.8578674,
7665451,zombo,117552,1,2.58990997,30.8599628,
7665177,zombo,19694,1,2.58992976,30.86152427,
7666361,zombo,168649,2,2.58999348,30.86108545,
7666356,zombo,66755,3,2.59020536,30.8610125,
7665325,zombo,71555,1,2.59025735,30.86074583,
7666376,zombo,57063,3,2.59029689,30.859976,
7665145,zombo,9020,1,2.59071294,30.85891376,
7665407,zombo,100989,1,2.59130588,30.8569198,
7666152,zombo,138401,4,2.5915984,30.85646357,
7665449,zombo,116688,1,2.59168901,30.85688395,
7665566,zombo,162295,1,2.59179486,30.85711375,
7665388,zombo,94890,1,2.59180191,30.86027157,
7665511,zombo,138332,1,2.59191463,30.85974772,
7665583,zombo,165753,1,2.59208845,30.85959883,
7666386,zombo,47956,3,2.59216796,30.85995489,
7666048,zombo,105243,4,2.59237947,30.85958269,
7666194,zombo,71319,4,2.5924695,30.86042134,
7666372,zombo,64292,2,2.59252502,30.86069357,
7666288,zombo,10228,3,2.59259843,30.85979571,
7665901,zombo,83545,5,2.59266503,30.86091657,
7665768,zombo,98209,6,2.5926964,30.86144994,
7665614,zombo,174645,1,2.59277255,30.86024066,
7666158,zombo,11945,4,2.59283176,30.86049753,
7666198,zombo,152917,2,2.59286504,30.86094424,
7665772,zombo,157082,6,2.59299053,30.86144196,
7666584,zombo,177991,3,2.59023788,30.85753697,
7666652,zombo,92562,2,2.59254044,30.8600845,
7666654,zombo,155400,2,2.59150004,30.8598964,
7666937,zombo,29274,2,2.59093987,30.85873576,
7666981,zombo,37304,2,2.59065684,30.85993387,
7666984,zombo,130045,2,2.59305438,30.86116992,
7667011,zombo,117049,1,2.59248119,30.86097207,
7667015,zombo,49406,1,2.59040256,30.8610374,
7667031,zombo,57238,1,2.59303263,30.86045829,
7665749,zombo,77212,6,2.6004931,30.86052564,
7665364,zombo,86845,1,2.60049427,30.8585109,
7665341,zombo,78257,1,2.60051771,30.86006481,
7666157,zombo,113991,4,2.6005507,30.8596397,
7665759,zombo,88340,6,2.60058238,30.85889685,
7666401,zombo,146318,2,2.60060302,30.85910587,
7665531,zombo,152634,1,2.60061003,30.86083126,
7665283,zombo,58024,1,2.60101846,30.85813266,
7665545,zombo,156644,1,2.60138779,30.85761545,
7666601,zombo,177754,3,2.60163602,30.85790477,
7666095,zombo,86405,4,2.60172078,30.8574003,
7667026,zombo,133901,1,2.60174627,30.8576009,
7665434,zombo,110792,1,2.60194125,30.86084752,
7665814,zombo,115446,5,2.60195094,30.85753064,
7666963,zombo,81822,1,2.60203973,30.85736382,
7665898,zombo,116462,5,2.60215094,30.86072268,
7665249,zombo,46687,1,2.60222874,30.86052236,
7665299,zombo,61773,1,2.60225286,30.85801978,
7666109,zombo,85306,4,2.60231308,30.85782382,
7665175,zombo,19604,1,2.60238313,30.86066608,
7666864,zombo,168740,2,2.6028248,30.86083508,
7665344,zombo,79223,1,2.60283472,30.85876097,
7666470,zombo,112941,3,2.60299386,30.857816,
7665232,zombo,39524,1,2.60306269,30.86112382,
7666834,zombo,20231,1,2.60310953,30.85803492,
7666290,zombo,108206,3,2.60316655,30.86053336,
7667077,zombo,38436,2,2.60317492,30.85872989,
7665714,zombo,59536,7,2.60317633,30.85834682,
7666082,zombo,138997,1,2.60332735,30.85854173,
7665763,zombo,130588,6,2.60341593,30.86070261,
7666973,zombo,139355,2,2.60346897,30.86101752,
7666707,zombo,105655,2,2.60364844,30.86117732,
7665455,zombo,119300,1,2.60371367,30.85920777,
7667022,zombo,100871,2,2.60399009,30.85929222,
7665304,zombo,63665,1,2.6043014,30.86010968,
7667024,zombo,62853,2,2.60432582,30.85921221,
7665479,zombo,127377,1,2.60438835,30.85965295,
7666367,zombo,4519,3,2.60462885,30.85940366,
7667012,zombo,114255,1,2.60468488,30.85965854,
7666752,zombo,152232,1,2.60476143,30.86030128,
7666515,zombo,321,1,2.60477074,30.86053099,
7665826,zombo,149953,5,2.60480738,30.8599365,
7665778,zombo,75090,6,2.60488795,30.86069775,
7665639,zombo,74711,9,2.60502996,30.86041045,
7665774,zombo,10299,6,2.6050359,30.85903989,
7666125,zombo,121967,4,2.60644014,30.85967297,
7667030,zombo,74007,2,2.60874127,30.85927412,
7668389,zombo,76039,4,2.6153568,30.86076241,
7667925,zombo,30912,6,2.61565923,30.86072473,
7667209,zombo,46905,1,2.61807172,30.85867454,
7668327,zombo,60026,4,2.61809424,30.8577823,
7668315,zombo,65691,4,2.61853717,30.85933916,
7667503,zombo,167855,1,2.61860691,30.85837421,
7666151,zombo,75593,4,2.60796355,30.86075522,
7668960,zombo,95650,1,2.61820851,30.85796637,
7667480,zombo,158437,1,2.61878965,30.85876538,
7667924,zombo,10047,6,2.61911612,30.85896682,
7667533,zombo,179060,1,2.61977389,30.85940524,
7667435,zombo,139224,1,2.6199694,30.86054506,
7667736,zombo,50707,7,2.62017457,30.85946175,
7667172,zombo,33035,1,2.62059631,30.86049412,
7667442,zombo,142536,1,2.62073223,30.85958418,
7667226,zombo,53464,1,2.62122526,30.85997159,
7667344,zombo,100174,1,2.6215495,30.8593198,
7667627,zombo,175511,9,2.62169435,30.85972852,
7667245,zombo,59436,1,2.6230787,30.85961239,
7667389,zombo,121034,1,2.62466647,30.86390813,
7667118,zombo,9561,1,2.62611081,30.86061852,
7667799,zombo,42058,7,2.62627696,30.86164712,
7667306,zombo,86701,1,2.62724749,30.8594337,
7667329,zombo,95955,1,2.62730083,30.8599163,
7667273,zombo,70872,1,2.6277054,30.85997914,
7667488,zombo,160310,1,2.62778979,30.85923336,
7667475,zombo,157271,1,2.62787206,30.85878696,
7668016,zombo,121295,5,2.62773323,30.8583428,
7668047,zombo,101837,3,2.62787973,30.8582173,
7668130,zombo,12201,3,2.62781276,30.85854391,
7668163,zombo,36192,5,2.62567981,30.86153478,
7668202,zombo,58512,2,2.61930432,30.85890114,
7668293,zombo,7981,4,2.62128685,30.85925771,
7668336,zombo,110942,4,2.62182917,30.85936799,
7668518,zombo,129785,1,2.619277,30.85909667,
7668528,zombo,171736,3,2.62104656,30.85972297,
7668553,zombo,80111,3,2.62340068,30.85987456,
7668599,zombo,63771,1,2.62195692,30.85952415,
7668693,zombo,134417,3,2.62428706,30.86057212,
7668753,zombo,52715,3,2.62004408,30.85991234,
7668862,zombo,131721,2,2.62268819,30.86002679,
7668866,zombo,28062,2,2.61903092,30.85945931,
7669002,zombo,140554,2,2.62087833,30.85937069,
7669014,zombo,163439,2,2.62010048,30.86042021,
7669029,zombo,118939,2,2.62313959,30.86010074,
7669032,zombo,175011,2,2.62042877,30.85927918,
7669113,zombo,44599,1,2.61951261,30.85894819,
7669161,zombo,123261,1,2.62161086,30.85995771,
7669229,zombo,130756,2,2.62243344,30.85958883,
7666070,zombo,48908,4,2.60764982,30.86139844,
7666550,zombo,37063,2,2.60869408,30.86169608,
7665284,zombo,58232,1,2.60882167,30.86213702,
7665822,zombo,67562,5,2.60888696,30.86300172,
7666015,zombo,50032,4,2.60896966,30.8626169,
7665339,zombo,76273,1,2.60902026,30.86142291,
7665976,zombo,172901,4,2.6091411,30.86179982,
7666241,zombo,47435,3,2.60922929,30.86195894,
7668745,zombo,67884,3,2.61001872,30.86218013,
7667164,zombo,29769,1,2.61196498,30.86273148,
7668469,zombo,7525,3,2.61244181,30.86331321,
7668100,zombo,24971,4,2.61410162,30.86257938,
7667657,zombo,112198,8,2.61420469,30.86275085,
7667709,zombo,18133,6,2.61423968,30.8629724,
7668268,zombo,123400,1,2.61441309,30.86283905,
7668023,zombo,157180,5,2.61458694,30.86244778,
7667508,zombo,169752,1,2.61458832,30.86189849,
7667815,zombo,57421,7,2.61474782,30.86152035,
7667623,zombo,31900,9,2.61498447,30.86233804,
7667393,zombo,122072,1,2.61518957,30.86180878,
7667854,zombo,167200,6,2.61560434,30.86207955,
7668616,zombo,145520,3,2.61561085,30.8628359,
7667192,zombo,39976,1,2.61561375,30.86258445,
7668879,zombo,11011,1,2.61565406,30.86140645,
7668358,zombo,79153,4,2.61571993,30.86123053,
7668406,zombo,94489,4,2.6157318,30.86158886,
7668892,zombo,163217,2,2.60952153,30.8623883,
7668932,zombo,96427,1,2.61261043,30.8631873,
7668951,zombo,166354,2,2.60986473,30.86283961,
7668968,zombo,111867,1,2.6156719,30.86095919,
7668984,zombo,173550,2,2.61536384,30.86123134,
7669021,zombo,171492,1,2.61472725,30.86232919,
7669148,zombo,52904,2,2.61027011,30.86250716,
7669203,zombo,33921,1,2.61429744,30.86240374,
7666145,zombo,107580,4,2.59713013,30.86198344,
7665789,zombo,106655,6,2.59744126,30.86184624,
7665827,zombo,140108,3,2.5975514,30.86161844,
7666681,zombo,106878,2,2.59768585,30.8626459,
7666011,zombo,71709,3,2.59769048,30.86186561,
7665422,zombo,103788,1,2.59783774,30.86153076,
7666086,zombo,55216,4,2.59808823,30.8626443,
7666944,zombo,13777,2,2.59809775,30.86233616,
7666916,zombo,74165,2,2.59839632,30.86227097,
7665309,zombo,65556,1,2.5984733,30.86268168,
7666814,zombo,48764,2,2.59858046,30.8629335,
7665435,zombo,110810,1,2.59863908,30.86247118,
7665555,zombo,159188,1,2.59865758,30.86267873,
7666571,zombo,171124,1,2.59898142,30.86208443,
7665816,zombo,40214,5,2.59905757,30.86189488,
7665492,zombo,131374,1,2.59941093,30.86300643,
7665597,zombo,168989,1,2.60048916,30.86307578,
7666997,zombo,121845,2,2.60065626,30.86176381,
7666671,zombo,122725,2,2.60088957,30.86262135,
7665379,zombo,92202,1,2.60096454,30.86129029,
7665672,zombo,20486,8,2.6011259,30.86236826,
7665883,zombo,127582,4,2.60115122,30.86197032,
7665866,zombo,78648,5,2.60135495,30.86190524,
7665613,zombo,174312,1,2.60177108,30.86231495,
7665297,zombo,61454,1,2.60195974,30.8613833,
7666622,zombo,74812,3,2.60308792,30.86143671,
7665880,zombo,147580,5,2.602653,30.86723092,
7665834,zombo,19670,5,2.60271369,30.86160666,
7665268,zombo,52358,1,2.60328105,30.86160162,
7666411,zombo,143928,3,2.60335463,30.86679327,
7666506,zombo,136149,1,2.60359209,30.86694718,
7665204,zombo,29323,1,2.60372337,30.86596885,
7666191,zombo,46173,4,2.60379097,30.86671923,
7666277,zombo,31545,3,2.6055175,30.86576335,
7665785,zombo,152823,6,2.60601521,30.86597926,
7665501,zombo,133975,1,2.60602115,30.86249278,
7665516,zombo,143711,1,2.60622277,30.86567947,
7666490,zombo,153708,3,2.60630257,30.86221585,
7665982,zombo,65622,4,2.60631827,30.86586818,
